year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,source,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text
2020,P1,1,ALGEBRA,ALG,,,,,,,suggestions,DBE diagnostic,396,378,True,"Teachers should take some time, preferably in Grade 10, to focus on teaching learners how to represent inequalities (e.g. - < < 2 1 x ; < -2 x or > 1 x ) on a number line and also how to write an inequality from the illustration on a number line. This will benefit learners as they are required to write inequality solutions for a number of questions in both examination papers."
2020,P1,1,ALGEBRA,ALG,,,,,,,suggestions,DBE diagnostic,171,166,True,Teachers should explain the difference between and or in the context of inequalities. Learners cannot use these words interchangeably as they have different meanings.
2020,P1,2,PATTERNS,SEQ,2.1,"In Q2.1 some candidates incorrectly assumed that the given sequence was quadratic and proceeded to calculate the second difference. A reasonable number of candidates were only able to derive one equation in x and y. As a result, they were unable to use the method of simultaneous equations to calculate the values of x and y. Very few candidates realised that they could have solved this question by inspection. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 187",procedural,False,True,,errors,DBE diagnostic,503,487,True,
2020,P1,2,PATTERNS,SEQ,2.2.2,"In answering Q2.2.2, some candidates confused n with Tn.. Instead of substituting n with 50, they incorrectly assumed that Tn. was 50.",procedural,False,True,,errors,DBE diagnostic,140,134,True,
2020,P1,2,PATTERNS,SEQ,2.2.1;2.2.3,"In answering Q2.2.3 some candidates used the incorrect value of a in the formula for the sum of an arithmetic sequence. Instead of using a = 9, from the sequence of first differences, they used the value of a that was calculated in Q2.2.1. Some candidates worked backwards, i.e. they started with 2 6 3 nS n n = + and showed this formula to be true by substituting different values of n into it. This was not acceptable. A few candidates did not realise that the sequence of first differences of a quadratic sequence is linear. These candidates incorrectly used the sum formula for a geometric sequence instead of the sum formula for an arithmetic sequence.",arithmetic,False,False,,errors,DBE diagnostic,672,657,True,
2020,P1,2,PATTERNS,SEQ,,"Many candidates assumed that the sum of the first differences was 21 060 instead of the nth term of the quadratic sequence being 21 060. They incorrectly started their answer as 2 21060 6 3 n n = + . Some candidates left out the ‘= 0’ when rewriting the equation in the standard quadratic form. Subsequently, they arrived at an algebraic expression for which the value of n could not be calculated. Some candidates failed to recall that the value of n should be a natural number.",procedural,False,True,,errors,DBE diagnostic,491,479,True,
2020,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,223,216,True,"While teaching this section, teachers should emphasise the difference between the position and the value of a term in a sequence. Learners must read the questions carefully so that they know what is required of them."
2020,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,223,217,True,"Remind learners that n cannot be a negative number, zero or a fraction. When solving for n, learners should arrive at a natural number solution. If this is not the case, then they have made a mistake in their working."
2020,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,253,246,True,Learners need to analyse the type of sequence they are working with and which formulae are applicable to it. Teach learners how to identify whether the question requires them to calculate the value of the nth term or the sum of the first n terms.
2020,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,228,222,True,"Also expose learners to number pattern questions that contain one or more variables. Inform learners that in order to solve for two variables simultaneously, they will first need to derive two equations in these variables."
2020,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,213,202,True,"When teaching quadratic number patterns, it is essential to show learners how the formulae: 1T a b c = + + , the first term of the first differences 3a b = + and the second difference = 2a, are deduced."
2020,P1,3,PATTERNS,SEQ,3.1,"In Q3.1 some candidates were unable to expand the series correctly. Many candidates correctly calculated r as 1 3 but were unable to conclude that the series converges because 1 1 r - < < . Having calculated the value of r correctly, some candidates then correctly calculated the sum to infinity. This was not required and candidates were not given credit for doing so. Some candidates read 2 4.3 p - as 2 (4,3) p - instead of ( ) 2 4 3 p - . These candidates then stated that r was 4,3. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 188",procedural,False,False,,errors,DBE diagnostic,583,563,True,
2020,P1,3,PATTERNS,SEQ,3.2,When answering Q3.2 some candidates made the assumption that 2 9 n S = . This was incorrect. Most candidates did not see the link between k and p. Some candidates expanded the series correctly but then calculated 3 p r - = instead of 1 3 r = . Many candidates wrote 9 2 3.4 2 = = - p a instead of the sum to infinity 9 2 1 = - = ¥ r a S .,notation,False,True,,errors,DBE diagnostic,353,338,True,
2020,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,327,319,True,"Teachers need to clarify that the sigma notation is a short-hand notation of a series of terms. Give learners enough examples where they have to expand the sigma notation. Use simple ones to start with, probably containing only a few terms. Also give them examples that do not represent arithmetic and geometric series."
2020,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,75,70,True,Learners should also be exposed to writing a series in sigma notation.
2020,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,108,101,True,They should know that å ¥ =1 k k T refers to sum to infinity and that 1 k p k p T S S ¥ ¥ - = = - å .
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.1,"In Q4.1 instead of the correct answer of 1 ; 2 x y = = , some candidates gave as the answer: 1 ; 2 p q = = or vertical asymptote = 1; horizontal asymptote = 2 or , 1; , 2 x R x y R y Î ¹ Î ¹ . None of these were accepted as correct.",general,False,False,,errors,DBE diagnostic,243,232,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.1.2,"In answering Q4.1.2 many candidates did not realise that the gradient of this axis of symmetry of the hyperbola was –1. Some common incorrect answers were 3 2 y x = - + , y x = - and y x c = + .",procedural,False,False,,errors,DBE diagnostic,208,194,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.1.3,"When attempting Q4.1.3 some candidates calculated the intercepts with the axes correctly but had incorrect asymptotes. Of these candidates, some realised that there was a problem with their calculations and so did not sketch the graph. Others sketched a hyperbola that cut the asymptotes. The latter group of candidates showed very little understanding of the concept of asymptote. Some candidates correctly calculated the x- and y- intercepts but did not indicate these on the graph. A few candidates drew a decreasing function instead of an increasing function.",conceptual,False,False,,errors,DBE diagnostic,574,563,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.1,"Many candidates were unable to read off the coordinates of the turning point from the given equation in answering Q4.2.1. Instead, they first wrote the equation in the form 2 y ax bx c = + + , then calculated the axis of symmetry and finally the minimum value. These candidates wasted a lot of time. Some candidates gave the x-coordinate of point A as 5 instead of –5 whilst a few incorrectly assumed that point A was on the y-axis and gave the x-coordinate as 0. A small number of candidates gave the answer as (–8 ; –5) instead of (–5 ; –8).",procedural,False,True,,errors,DBE diagnostic,571,543,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.2,The following incorrect answers were given in Q4.2.2: 8 y > - (the minimum value was excluded); 8 y £ - (candidates were unable to establish that the value of y increases Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 189 as they move up along the y-axis) or y R Î (candidates showing little understanding that the graph only exists for a portion of the y-axis).,procedural,False,False,,errors,DBE diagnostic,404,387,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.3,"In Q4.2.3 many candidates were able to establish that the value of m was –5. However, some of them substituted the value of –5 into the equation for f instead of g. A reasonable number of candidates incorrectly calculated the x- and y-intercepts of g instead of the coordinates of D. These candidates showed a lack of understanding of the question.",procedural,False,False,,errors,DBE diagnostic,357,348,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.4,"In Q4.2.4 very few candidates recognised the shape as a trapezium, and since most of the measurements were known, they could have calculated the area directly by using the formula for the area of trapezium. It seems as if the formula for the area of a trapezium is not well known by candidates. Many candidates broke up the area into two triangles: one right-angled and the other not. They then substituted the length of two sides of the triangle that was not right-angled into the formula: area = 1 2 bh. These candidates did not realise that the pre-requisite to using this formula is a perpendicular height.",procedural,False,False,,errors,DBE diagnostic,623,610,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.5,"In Q4.2.5 many candidates swopped x and y in the equation, and could not correctly make y the subject of the formula. From 1 9 2 2 y x = - , candidates wrote down 9 2 1 2 x y - = and could not simplify this further. Many candidates gave an answer in terms of logarithms.",procedural,False,False,,errors,DBE diagnostic,283,270,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.6,"Very few candidates answered Q4.2.6 correctly. From their responses it appeared as if most candidates did not have a clear strategy, but just tried any approach that might have some merit, e.g. equating ( ) h x and ( ) f x . Many candidates made mistakes when rewriting ( ) ( ) 2 1 5 8 2 f x x = + - in the form ( ) 2 f x ax bx c = + + , and therefore could not determine ( ) x f / correctly.",general,False,False,,errors,DBE diagnostic,406,392,True,
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,,,,,,,suggestions,DBE diagnostic,89,86,True,Teachers should pay attention to the concepts and definitions when teaching functions.
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,,,,,,,suggestions,DBE diagnostic,274,262,True,"When teaching the hyperbola, start with the ‘basic graph’ a y x = and develop the general hyperbola a y q x p = + + . This will enable learners to understand the effect of the changes in the variables a, p and q on the graph, its asymptotes and axes of symmetry."
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,,,,,,,suggestions,DBE diagnostic,277,264,True,Teachers need to illustrate how transformations influence the equation of a graph. There should be a good understanding of how the graph changes when the equation changes and vice versa. . Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 190
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,,,,,,,suggestions,DBE diagnostic,263,253,True,"Teach learners both formats of the equation of the parabola, namely ( ) 2 y a x p q = + + and 2 y ax bx c = + + . Also remind learners when the parabola is given in the form ( ) 2 y a x p q = + + , then the coordinates of the turning point are (–p ; q)."
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,,,,,,,suggestions,DBE diagnostic,105,100,True,Revise the calculation of the areas of different types of two dimensional figures from time to time.
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,,,,,,,suggestions,DBE diagnostic,110,105,True,Learners need to be reminded that inverses to straight lines and parabolas are not logarithmic functions.
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,,"Some candidates swopped the coordinates and gave the answer as ( ) 1 ; 0 , instead of ( ) 0 ; 1 . They did not realise that 0 y = on the x-axis.",general,False,False,,errors,DBE diagnostic,152,144,True,
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.2,"In Q5.2 some candidates wrote 9 as 33 instead of 32, and therefore concluded that 3 x = - . A few candidates attempted to solve the equation 3 9 x - = as follows: 3 9 3 3 x - = 3 x \- = 3 x = - This was a mathematical breakdown.",notation,False,False,,errors,DBE diagnostic,251,228,True,
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.3,"Many candidates determined the domain of f , instead of 1 - f , and gave x R Î as the answer to Q5.3. Some candidates gave the answer as ( ) ¥ Î ;0 y . These candidates were under the impression that all x-variables change to y in the inverse without realising that the domain of the inverse remains a set of values of x. Some candidates used the incorrect notation when presenting their answers, for example ( ] 0; xÎ ¥ or [ ] ¥ Î ; 0 x instead of ( ) ¥ Î ;0 x .",notation,False,False,function,errors,DBE diagnostic,480,463,True,
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.4,"A common incorrect response to Q5.4 was that h was a vertical stretch by a factor of 27. In this instance, candidates failed to respond to the question that asked about the translation. Many candidates rewrote the equation as 3 3 x y - + = , and then said that the graph shifted 3 units to the left, instead of to the right.",procedural,False,False,,errors,DBE diagnostic,334,324,True,
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.4;5.5,"Many candidates did not realise that Q5.5 was linked to Q5.4. Instead they opted for the algebraic solution to this question. In doing so, a number of candidates made errors in the sign of the answer. They wrote x < 3 instead of x > 3.",notation,False,False,,errors,DBE diagnostic,242,235,True,
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,,,,,,,suggestions,DBE diagnostic,355,339,True,Teachers should spend some time discussing the basic concepts of functions: all points on the x-axis have a y-coordinate of 0 and all points on the y-axis have a x- coordinate of 0. The domain is always a set of x-values and the range is always a set of y-values. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 191
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,,,,,,,suggestions,DBE diagnostic,331,323,True,"Although Transformations is not a topic in the FET curriculum, it is essential that teachers teach the effect of a, p and q on the basic graphs as a transformation of the basic graph. In this regard, the correct transformation terminology must be used when describing the transformation of the basic graph to the new graph."
2020,P1,6,FINANCE,FIN,6.1.1,"Many candidates did not realise that there was an immediate payment followed by payments at the end of each month for 12 years. They used n =144 instead of n =145 in the future value annuity formula in Q6.1.1. Despite the question indicating regular recurring payments, some candidates incorrectly used the compound increase formula. Other common errors were the use of n =12, i.e. incorrectly assuming that yearly payments were made and the use of an incorrect value of 0,075 100 for i.",procedural,False,True,,errors,DBE diagnostic,498,487,True,
2020,P1,6,FINANCE,FIN,6.1.2,"In Q6.1.2 many candidates used the correct formula but substituted 1 n = and 0,075 i = instead of 12 n = and 0,075 12 i = . They did not realise that the compounding period was still monthly and not yearly. Some candidates calculated the period from 31 January 2032 to 31 January 2033 as 13 months, instead of 12.",procedural,False,False,,errors,DBE diagnostic,328,313,True,
2020,P1,6,FINANCE,FIN,,"Many candidates substituted the given final value as P and the initial cost as A in the reducing balance depreciation formula. This was a mathematical breakdown as the final value after depreciation cannot exceed the initial cost of an item. A number of candidates failed to correctly convert from exponential form to log form. In many cases 0,37 0,78n = was written as 0,37 log 0,78 n = , instead of 0,78 log 0,37 n = .",procedural,False,False,,errors,DBE diagnostic,433,420,True,
2020,P1,6,FINANCE,FIN,6.2.1,In Q6.2.1 some candidates used n = 71 instead of n = 72 in the present value annuity formula. Some candidates calculated the monthly payment instead of the loan amount.,general,False,False,,errors,DBE diagnostic,174,168,True,
2020,P1,6,FINANCE,FIN,6.2.2,Very few candidates had any idea how to respond to Q6.2.2. Many calculated the balance after 60 payments and subtracted this amount from the original loan amount. They failed to take into consideration the total amount repaid over the period. Some candidates confused the balance outstanding after 60 payments were made as the amount of interest that was paid over the period. Some candidates calculated the rate of interest of the loan rather than the amount of interest.,procedural,False,False,,errors,DBE diagnostic,483,472,True,
2020,P1,6,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,370,361,True,"It is a good strategy for teachers to start with the standard case of an investment annuity, i.e. where deposits are made at the end of each month of the investment period and the withdrawal is made immediately after the deposit is made. Thereafter, teachers should change when the deposits are made and discuss how these changes impact on the standard formula."
2020,P1,6,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,156,150,True,It is essential for learners to be able to accurately change from exponential form to logarithmic form. Teachers should teach this concept thoroughly.
2020,P1,6,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,373,361,True,Learners need deeper insight into the relevance of each of the formulae and under which circumstances each can be used. The variables in each formula must be explained. More practice in Financial Mathematics is necessary so that learners can distinguish amongst the different formulae. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 192
2020,P1,6,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,199,193,True,Discuss the two ways of calculating the outstanding balance of a loan. The first is when the number of payments made is known and the second is when the number of payments outstanding is known.
2020,P1,6,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,80,75,True,Teachers should demonstrate all the steps required when using a calculator.
2020,P1,7,CALCULUS,CALC,7.1,"In Q7.1 many candidates made the following notational errors: ( ) ( ) ( ) 0 lim h f x h f x f x h ® + - = or ( ) ( ) 0 lim h f x h f x h ® + - = ( ) ( ) lim 0 f x h f x h h + - ® . They lost a mark for these errors. Some candidates made the following mistakes when removing brackets: ( ) ( ) 2 2 2 2 2 x h x h + = + , ( ) 2 2 2 1 2 1 x x - - = - - , ( ) 2 2 2 2 2 2 2 x h x xh h + = + + or ( ) ( ) 2 2 f x h x h + = + .",notation,False,False,,errors,DBE diagnostic,441,419,True,
2020,P1,7,CALCULUS,CALC,7.2.1,The common error in Q7.2.1 was to rewrite 5 2x as 5 2x instead of 2 5x . Another common response was rewriting the first term in differentiable form and writing the derivative of the second term in the same step. It was incorrect to perform two different processes in the same step. ( ) 5 2 3 d x x dx + = 2 2 5 3 d x x dx æ ö + ç ÷ ç ÷ è ø 3 2 5 2 3 5 x x - = +,procedural,False,False,,errors,DBE diagnostic,410,362,True,
2020,P1,7,CALCULUS,CALC,7.2.2,"Many candidates did not recognise that the numerator in Q7.2.2 was a difference of two squares. Consequently, they had difficulty in factorising and simplifying the expression. Many candidates resorted to this incorrect method of simplification: 2 2 4 9 4 9 3 4 6 4 6 2 x x x x x - = - = - + . This constituted a mathematical breakdown and candidates were not credited for arriving at the correct simplified answer. Some candidates incorrectly differentiated the numerator and denominator: 2 4 9 8 2 4 6 4 x x x - = = + .",procedural,False,False,,errors,DBE diagnostic,535,521,True,
2020,P1,7,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,147,142,True,"Emphasis should be placed on the use of the correct notation when determining the derivative, either when using first principles or the rules."
2020,P1,7,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,162,157,True,Teachers should explain the need for brackets when determining the derivative from first principles. This prevents the incorrect simplification that follows.
2020,P1,7,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,442,428,True,"To apply the rules of differentiation, learners need a strong background in basic algebraic operations, e.g. factorisation, converting surds to exponential form and simplification of algebraic fractions. These skills should be revised before learners are expected to differentiate examples that contain surds or when algebraic manipulation is required. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 193"
2020,P1,8,CALCULUS,CALC,,"It was evident that candidates knew the interval for which the graph was increasing. However, they were unable to write this interval using the correct notation. The following incorrect answers were noted: 2 1 x > > - , – 1 and 2 and 1 or 2 x x = - = .",notation,False,False,inequality,errors,DBE diagnostic,265,252,True,
2020,P1,8,CALCULUS,CALC,8.2;8.4,Many candidates were unable to answer Q8.2 because they were unable to calculate the second derivative of g(x). Some used the derivative given in Q8.4 to obtain the answer to Q8.2. This was not acceptable.,general,False,False,,errors,DBE diagnostic,213,205,True,
2020,P1,8,CALCULUS,CALC,8.2;8.3,"In answering Q8.3 some candidates gave their answers as specific values, e.g. –1, 0 or 2, instead of an interval. Many candidates did not link the answer to Q8.2 with the answer to Q8.3.",general,False,False,,errors,DBE diagnostic,192,186,True,
2020,P1,8,CALCULUS,CALC,,"Most candidates did not use the method of determining the derivative of 3 2 ( ) g x ax bx cx = + + , and then equating coefficients with those of the given derivative, / 2 ( ) 6 6 12 g x x x = - + + . Many simply wrote down the answer only, giving the impression that they integrated / 2 ( ) 6 6 12 g x x x = - + + .",presentation,False,False,,errors,DBE diagnostic,324,316,True,
2020,P1,8,CALCULUS,CALC,,"Most candidates did not realise that the tangent to g has its maximum gradient at the point of inflection. Some candidates calculated the equation of the tangent to the graph at 2 x = , the maximum turning point.",general,False,False,,errors,DBE diagnostic,221,212,True,
2020,P1,8,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,263,255,True,"When teaching graphs of cubic functions, teachers should inform learners of both methods of determining the x-coordinate of the point of inflection: solving for x in ( ) // 0 f x = as well as determining the x- value midway between the two turning points."
2020,P1,8,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,259,251,True,"Teachers should teach concavity in such a way that learners can visually identify where a graph is concave up or concave down. In this way, learners should deduce that the point of inflection is critical to establishing the concavity of a cubic graph."
2020,P1,8,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,476,465,True,"Learners should be taught that the maximum (or minimum) gradient of a tangent to a cubic curve occurs when the derivative function is at a maximum (or minimum), i.e. at the turning point of the derivative function. This is equivalent to the second derivative of the function being zero or at the point of inflection. Using graphs of the function, its first derivative and its second derivative on the same system of axes, is a useful way of explaining this concept."
2020,P1,9,CALCULUS,CALC,9.1,In Q9.1 many candidates used the formula for volume of a rectangular prism instead of the formula for surface area. Some candidates attempted to work backwards from the answer but were unsuccessful in their attempts. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 194,general,False,False,,errors,DBE diagnostic,309,292,True,
2020,P1,9,CALCULUS,CALC,,"Most candidates calculated the derivative of the Cost function, 2 ( ) 90 48 C w w wh = + , as / ( ) 180 48 C w w h = + . This was incorrect because: firstly, h is not a constant and secondly, h is a function in w, i.e. h is dependent on w. Candidates made mistakes in making h the subject of the formula in 2 3 5 V l b h w h = ´ ´ = = . Instead of 2 3 5 w h = , they obtained 2 3 5 w h = or 2 5 3 h w = - .",procedural,False,False,,errors,DBE diagnostic,424,406,True,
2020,P1,10,PROBABILITY,PROB,10.1,In Q10.1 many candidates gave the answer as 10!. This was incorrect. These candidates overlooked the phrase in the question which stated that digits may be repeated.,reading,False,False,,errors,DBE diagnostic,173,165,True,
2020,P1,10,PROBABILITY,PROB,10.2.1,"Many candidates did not answer Q10.2.1 correctly because they failed to interpret and apply the restrictions correctly. Some candidates wrote ( ) ( ) ( ) 8! 10! 10! 8! 8! 10! 2! 10! 10! 10! ´ ´ ´ ´ ´ ´ ´ ´ ´ instead of ( ) ( ) ( ) 8 10 10 8 8 10 2 10 10 10 ´ ´ ´ ´ ´ ´ ´ ´ ´ , which is a clear indication that they do not understand the general counting principle. Other candidates gave the answer as ( ) ( ) ( ) 8 10 10 8 8 10 2 10 10 10 ´ ´ + ´ ´ + ´ ´ ´ . This was also incorrect.",procedural,False,False,,errors,DBE diagnostic,500,483,True,
2020,P1,10,PROBABILITY,PROB,10.1;10.2.1;10.2.2,Very few candidates attempted Q10.2.2 as this question was dependent on the answers to Q10.1 and Q10.2.1.,general,False,False,,errors,DBE diagnostic,110,105,True,
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,11.1,"In Q11.1 some candidates wrote the answer as 0,5 0,5 + instead of 0,5 0,5 ´ . This reflects a misunderstanding of the concepts of and or in the description of two consecutive events.",notation,False,False,inequality,errors,DBE diagnostic,193,182,True,
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,11.2,In Q11.2 some candidates did not understand the meaning of the concept at least and gave the answer for the three events in which the bull’s eye was hit exactly twice. They omitted the instance where the bull’s eye was hit three times. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 195,conceptual,False,False,,errors,DBE diagnostic,326,311,True,
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,76,71,True,Individual performance in the paper varied from very poor to excellent.
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,226,220,True,Integration of topics is still a challenge to many candidates. Mathematics cannot be studied in compartments and it is expected that candidates must be able to apply knowledge from one section to another section of work.
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,237,231,True,It is evident that many of the errors made by candidates in answering the Trigonometry questions in this paper have their origins in a poor understanding of the basics and the foundational competencies taught in the earlier grades.
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,1416,1254,True,"In general, candidates need to exercise caution with algebraic manipulation skills since overlooking certain basic principles or practices results in the unnecessary loss of marks. Although the calculator is an effective and necessary tool in Mathematics, learners appear to believe that the calculator provides the answer to all their problems. Some candidates need to realise that conceptual development and algebraic manipulation are often impeded because of the dependence on a calculator. 10.6 DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2 The following graph was based on data from a random sample of candidates. While this graph might not accurately reflect national averages, it is useful in assessing the relative degrees of challenge of each question as experienced by candidates. Graph 10.6.1 Average performance per question in Paper 2 1 2 3 4 5 6 7 8 9 10 Total Ave. performance % Question Q Topic/s 1 Data Handling 2 Data Handling 3 Analytical Geometry 4 Analytical Geometry 5 Trigonometry 6 Trigonometry 7 Trigonometry 8 Euclidean Geometry 9 Euclidean Geometry 10 Euclidean Geometry Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 196 Graph 10.6.2 Average performance per sub-question in Paper 2 10.7 ANALYSIS OF LEARNER"
2020,P2,1,DATA HANDLING,STAT,1.1,"In Q1.1 some candidates did not calculate the values of a and b correctly. This was on account of entering incorrect values into the calculator. Some could not round off correctly to two decimal places. A few candidates swopped the values of a and b in the equation. Their equation was 9,50 0,91 y x = - . Some omitted the variable x in the equation.",procedural,False,False,,errors,DBE diagnostic,360,350,True,
2020,P2,1,DATA HANDLING,STAT,,"Whilst many candidates were able to draw the regression line correctly, some candidates drew the line of best fit. Some candidates drew a regression line that extended beyond the points on the scatter plot. This is incorrect since there is insufficient information to predict the behaviour of the data outside the given dataset.",procedural,False,False,,errors,DBE diagnostic,337,328,True,
2020,P2,1,DATA HANDLING,STAT,1.3,"Some candidates substituted incorrectly in Q1.3, i.e. they substituted 69 for y instead of x. Some candidates did not know the meaning of the word predict. These candidates substituted a random value for x into the equation.",conceptual,False,False,,errors,DBE diagnostic,231,224,True,
2020,P2,1,DATA HANDLING,STAT,,Some candidates did not realise that this question required the value of r. Instead they commented on the strength of the relationship between the Mathematics and Science marks. 1.1 1.2 1.3 1.4 1.5 1.6 2.1 2.2 2.3 2.4 2.5 3.1 3.2 3.3 3.4 3.5 3.6 4.1 4.2 4.3 4.4 4.5 5.1 5.2 5.3 5.4 6.1 6.2 6.3 6.4 7.1 7.2 7.3 7.4 8.1 8.2 9.1 9.2 10.1 10.2 Ave. performance % Sub-question Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 197,general,False,False,,errors,DBE diagnostic,697,447,True,
2020,P2,1,DATA HANDLING,STAT,1.6,In answering Q1.6 many candidates stated that the Mathematics marks were higher than the Science marks instead of commenting on the trend in the data. These candidates did not know the meaning of the word ‘trend’.,conceptual,False,False,,errors,DBE diagnostic,221,213,True,
2020,P2,1,DATA HANDLING,STAT,,,,,,,suggestions,DBE diagnostic,138,133,True,Learners should be given multiple opportunities to practise calculator skills. Teachers should emphasise correct rounding procedures.
2020,P2,1,DATA HANDLING,STAT,,,,,,,suggestions,DBE diagnostic,166,161,True,Teachers should explain each definition or concept in detail. Statistical language should be used in class so that learners become familiar with the terminology.
2020,P2,1,DATA HANDLING,STAT,,,,,,,suggestions,DBE diagnostic,189,182,True,Learners should be taught the difference between a line of best fit and a regression line. They should be shown how a regression line is drawn and how it is used to make predictions.
2020,P2,2,DATA HANDLING,STAT,,Candidates were not careful when capturing the data into their calculators. This led to incorrect answers for the mean and standard deviation.,procedural,False,False,,errors,DBE diagnostic,148,142,True,
2020,P2,2,DATA HANDLING,STAT,2.4,In Q2.4 some candidates calculated the limits as x x s ± instead of x x s ± .,general,False,False,,errors,DBE diagnostic,84,77,True,
2020,P2,2,DATA HANDLING,STAT,2.5,"Many candidates were unable to interpret each of the given statements in Q2.5. Further, they were unable to make a connection between the statements and the information provided in the graph. This led to candidates guessing the answer.",general,False,False,,errors,DBE diagnostic,243,235,True,
2020,P2,2,DATA HANDLING,STAT,,,,,,,suggestions,DBE diagnostic,191,185,True,"Practise calculator skills with learners. When calculating the standard deviation, the population standard deviation ( x s ) should be used and not the sample standard deviation ( xs )."
