year,question_number,question_title,error_text_raw,error_text_summary,source,qualitative_severity,topic
2019,7.0,CALCULUS,"(c) 8 3 3 7 2 1 6 2 4 32 3 224 2 y x x dy x x dx x x = + = + = + NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 188 Many candidates could not differentiate terms with literal coefficients as presented in Q7.3.1. A common response was 2 2 1 y ax a dy x dx = + = + . Candidates differentiated with respect to x and a in the same question. In Q7.3.2 many candidates could not differentiate with respect to a, i.e. they could not interpret dy da . A common error was to divide throughout by a: Most candidates were able to calculate the value of b in Q7.4. However, they were unable to proceed correctly from this point. Many did not calculate the gradient of the perpendicular line. Another common error was that many candidates assumed that the gradient of the tangent was 1 and therefore the gradient of the perpendicular line was –1. Some candidates could not calculate the derivative of 12 y x x = + correctly. Their answer was 2 12 d x dx − = − . Suggestions for Improvement Emphasis should be placed on the use of the correct notation when determining the derivative, either when using first principles or the rules. Teachers should explain the need for brackets when determining the derivative from first principles. This prevents the incorrect simplification that follows. Teachers should explain the meaning of the notation dy dx , namely that it is the instruction to determine the derivative of y with respect to x. This should remind learners that y must be the subject of the formula of an expression that has x as a variable. The derivative can then be determined. The derivative of variables other than x should also be discussed. Learners should be reminded that the value of a derivative for a certain value of x is the gradient of the tangent to the curve at that point.",,DBE diagnostic,moderate_language,Calculus
2019,8.0,CALCULUS,"(b) NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 189 In answering Q8.3 some candidates could not correctly multiply out ( ) h t . Some candidates calculated ( ) / h t , but did not equate ( ) / h t to 0. Some calculated the values of t but did not calculate the maximum height. Other candidates calculated ( ) // h t , equated it to 0, and solved for t not realising that in this way they will calculate the t -value of the point of inflection and not the maximum. Suggestions for Improvement When teaching graphs of cubic functions, teachers should also include those that have one stationary point. Teachers need to expose learners to word problems in order for them to gain confidence. The calculation of critical values should not only be restricted to graphical questions. Expose learners to calculating critical values in contextual questions as well. This will help learners to appreciate the calculations that they perform in Mathematics.",,DBE diagnostic,moderate_language,Calculus
2019,9.0,CALCULUS,(c) ( ) 2 3 3 0 x x − < 2 3 0 or 3 0 x x < − < 0 or 3 x x < <,,DBE diagnostic,moderate_language,Calculus
2019,9.0,CALCULUS,"(d) NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 190 Suggestions for Improvement Teachers need to ensure that learners have a clear understanding of turning point and point of inflection. Learners need to be aware of how the first and/or second derivatives change at the turning point and point of inflection. Teachers should draw the graphs of ( ) f x , ( ) /f x and ( ) // f x on the same system of axes. This will allow learners to see the relationships among the critical values of each graph as well as the shape of each graph. Teachers should ensure that there is enough time for learners to understand the application of Calculus fully.",,DBE diagnostic,moderate_language,Calculus
2019,11.0,PROBABILITY AND COUNTING PRINCIPLES,"NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 191 Many candidates used factorial notation when writing down the various options, e.g. 5! 1 6! × × instead of 5 1 6 × × . Suggestions for Improvement When teaching Probability, emphasis should be placed on the understanding of the concepts like mutually exclusive events, independent events and complementary events. The formulae in this section should not be an abstract idea. Teachers should explain these formulae in the context of Venn diagrams. The section on the fundamental counting principle needs to be taught as clearly and simply as possible, using diagrams to explain scenarios. Choose practical scenarios to demonstrate the concepts of ‘repetition is allowed’ and ‘repetition is not allowed’. Learners will then be able to relate to these concepts. Teachers should refrain from teaching rules to different situations, rather aim at reasoning out the cal­ culations that are required to answer the question. Teachers should only introduce factorial notation once learners have a good understanding of the fundamental counting principle. 10.5 OVERVIEW OF LEARNER PERFORMANCE IN PAPER 2 Individual performance in the paper varied from very poor to excellent. Integration of topics is still a challenge to many candidates. Mathematics cannot be studied in compartments and it is expected that candidates must be able to apply knowledge from one section to another section of work. It is evident that many of the errors made by candidates in answering this paper have their origins in a poor understanding of the basics and foundational competencies taught in the earlier grades. Candidates struggled with concepts in the curriculum that required deeper conceptual understanding. Questions where candidates had to interpret information or provide justification, presented the greatest challenge. In general, candidates need to exercise caution with algebraic manipulation skills since overlooking certain basic principles or practi",,DBE diagnostic,moderate_language,Probability
2019,11.0,PROBABILITY AND COUNTING PRINCIPLES,"(f) NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 192 10.6 DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2 The following graph was based on data from a random sample of candidates. While this graph might not accurately reflect national averages, it is useful in assessing the relative degrees of challenge of each question as experienced by candidates. Graph 10.6.1 Average Percentage Performance per Question for Paper 2 75 53 69 47 37 30 34 49 44 44 0 10 20 30 40 50 60 70 80 1 2 3 4 5 6 7 8 9 10 Average performance (%) Question Q1 Data Handling Q2 Data Handling Q3 Analytical Geometry Q4 Analytical Geometry Q5 Trigonometry Q6 Trigonometry Q7 Trigonometry Q8 Euclidean Geometry Q9 Euclidean Geometry Q10 Euclidean Geometry NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 193 Graph 10.6.2 Average Percentage Performance per Subquestion for Paper 2 75 63 31 78 73 52 72 91 77 41 28 65 81 70 273028 72 42 2022 45 65 13 71 52 22 68 25 4449 42 48 0 10 20 30 40 50 60 70 80 90 100 1.1 2.1 2.2 2.3 2.4 2.5 3.1 3.2 3.3 3.4 3.5 4.1 4.2 4.3 4.4 4.5 4.6 5.1 5.2 5.3 5.4 6.1 6.2 6.3 7.1 7.2 7.3 8.1 8.2 9 10.1 10.2 FINAL TOTAL Average performance (%) Subquestions 10.7 ANALYSIS OF LEARNER PERFORMANCE IN EACH QUESTION IN PAPER 2",,DBE diagnostic,moderate_language,Probability
2019,1.0,DATA HANDLING,(d) NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 194 Suggestions for Improvement Learners should be given multiple opportunities to practice calculator skills. Learners should be made aware that the operation procedure varies from one brand of calculator to the next. It is in their interest to use the same brand regularly. Teachers should emphasise correct rounding. Teachers should explain each definition or concept in detail. It is important that the definition of independent and dependent variables is discussed. Learners should be taught how to use the regression line to make predictions.,,DBE diagnostic,moderate_language,Statistics
2019,2.0,DATA HANDLING,NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 195,,DBE diagnostic,moderate_language,Statistics
2019,3.0,ANALYTICAL GEOMETRY,NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 196 Learners should refrain from making assumptions about features in a question. These need to be proved first before the results can be used in an answer. The different topics in Mathematics should be integrated. Learners must be able to establish the connection between Euclidean Geometry and Analytical Geometry.,,DBE diagnostic,moderate_language,Analytical Geometry
2019,4.0,ANALYTICAL GEOMETRY,"(d) NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 197 Although learners determine the equation of a straight line from Grade 9, they should be reminded that the minimum requirements to determine the equation of a straight line is the gradient of the line and the coordinates of one point through which the line passes. Teachers should ensure that they expose learners to assessments that integrate Analytical Geometry and Euclidean Geometry. Learners must also be exposed to higher-order questions in class and in school-based assessment tasks.",,DBE diagnostic,moderate_language,Analytical Geometry
2019,5.0,TRIGONOMETRY,(f) 2 0 2 0 0 0 0 0 sin 35 cos 35 4sin10 cos10 cos2(35 ) 2sin2(10 ) cos70 2sin20 1 2 − − = − = = −,,DBE diagnostic,moderate_language,Trigonometry
2019,5.0,TRIGONOMETRY,NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 198 Learners should master fundamental algebraic manipulation. These skills are integral in simplifying trigonometric expressions. Learners need exposure on the simplification of expressions containing double and compound angles. Examples should include variables for angles as well as specific angle values. Learners should also be required to write down the compound angles when given the expansion. Teachers should ensure that learners revise Grade 11 Trigonometry regularly in the Grade 12 year.,,DBE diagnostic,moderate_language,Trigonometry
2019,7.0,TRIGONOMETRY,"(b) NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 199 Some candidates did not understand that the two rhombuses were on two different planes, one was horizontal and the other was inclined. Candidates were not sure which rule to use to calculate the length of KF. Some candidates deduced that 90 y = ° , ˆ 90 KCF = ° and then used the formula for the area of a triangle to calculate the area of ∆AKF. Suggestions for Improvement Teachers should inform learners that ‘Determine AK in terms of x’ means that AK must be the subject of an expression and that the expression must be in terms of x. Teachers need to develop strategies to be used when solving right-angled triangles and triangles that are not right-angled. Teach learners the conditions that decide which rule should be used to solve the question. Learners should be encouraged to highlight the different triangles using different colours. Initially, expose learners to numeric questions on solving 3-D problems. This makes it easier for learners to develop strategies on how to solve such questions. Once learners have gained confidence with numeric type questions, they should then be exposed to non-numeric and higher-order questions.",,DBE diagnostic,moderate_language,Trigonometry
2019,8.0,EUCLIDEAN GEOMETRY,"NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 200 In answering Q8.2.2 some candidates used the reason ‘angles in the same segment’ instead of the converse of this theorem. Suggestions for Improvement Learners should be encouraged to scrutinise the given information and the diagram for clues about which theorems could be used in answering the question. Teachers must cover the basic work thoroughly. An explanation of the theorem should be accompanied by showing the relationship in a diagram. Learners are encouraged to use the list of reasons provided in the Examination Guidelines. Teachers need to insist that learners name the angles correctly. The fact that learners are naming angles incorrectly at Grade 12 level indicates that this issue has not been dealt with effectively in earlier grades. Learners should be taught that all statements must be accompanied by reasons. It is essential that the parallel lines be mentioned when stating that corresponding angles are equal, alternate angles are equal, the sum of the co-interior angles is 180° or when stating the proportional intercept theorem. Learners should be given exercises where the converses of the theorems are used in solving questions.",,DBE diagnostic,moderate_language,Euclidean Geometry
2019,9.0,EUCLIDEAN GEOMETRY,"NATIONAL SENIOR CERTIFICATE DIAGNOSTIC REPORT PART 1 | 2019 201 Learners need to be told that success in answering Euclidean Geometry comes from regular practice, starting off with the easy and progressing to the difficult.",,DBE diagnostic,moderate_language,Euclidean Geometry
2019,10.0,EUCLIDEAN GEOMETRY,many candidates incorrectly started their answer with WR = WV and therefore struggled to conclude that ∆WRV was isosceles. Many candidates could select the correct pairs of equal angles that will result in ∆WRV being similar to ∆TSV. Instead they stated a number of angles that were each equal to x and then concluded that ∆WRV ||| ∆TSV. In answering Q10.2.2,,DBE diagnostic,moderate_language,Euclidean Geometry
2019,10.0,EUCLIDEAN GEOMETRY,many candidates could only state that ∆WRV ||| ∆TSV They could not proceed any further. Suggestions for Improvement More time needs to be spent on the teaching of Euclidean Geometry in all grades. Learners need to be told that there is no short-cut to mastering the skills required in answering questions on Euclidean Geometry. This requires continuous and deliberate practice. Learners need to be made aware that writing correct but irrelevant statements will not earn them any marks in an examination. Learners must refrain from making assumptions. Learners need to be exposed to questions in Euclidean Geometry that include the theorems and the converses.,,DBE diagnostic,moderate_language,Euclidean Geometry
2020,1.0,ALGEBRA,"In Q1.1.1 some candidates divided throughout by x. In doing so, they reduced a quadratic equation to a linear equation and in the process ‘lost’ a root of the equation. A few candidates factorised the expression as ( )( ) 6 1 x x - + or ( )( ) 3 2 x x - + . Both of these were incorrect.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"Rounding off the answers to two decimal places is still a problem for some candidates. In Q1.1.2 some candidates rounded –0,876… to –0,87 instead of –0,88. A few candidates rounded off to three decimal places.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"In answering Q1.1.3 many candidates treated the inequality as an equation. Their answer would read: ( )( ) 1 2 0 x x - + < followed by 1 0 or 2 0 x x \ - < + < . These candidates did not realise that the question dealt with the product of two numbers and that the product of two negative numbers does not yield a negative result. In addition, the use of the words and or were not understood.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"Most candidates had some idea that they had to square both sides of the equation in Q1.1.4. Few candidates were unable to square the binomial on the RHS correctly, for example they wrote ( ) 2 2 2 4 x x - = + instead of ( ) 2 2 2 4 4 x x x - = - + . Very few 1.1 1.2 1.3 2.1 2.2 3.1 3.2 4.1 4.2 5.1 5.2 5.3 5.4 5.5 6.1 6.2 6.3 7.1 7.2 8.1 8.2 8.3 8.4 8.5 9.1 9.2 10.1 10.2 11.1 11.2 11.3 Ave. performance % Sub-question Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 186 candidates checked if the solutions obtained were valid in the original equation and consequently failed to reject x = –2 as a solution.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"In Q1.2 some candidates made the following errors when rewriting the linear equation in terms of one variable: 3 y x = - or 3 y x = + 3 x y = + . Other candidates overlooked the factor of y in the second term when substituting into the quadratic equation. They would write ( ) ( ) 2 2 3 4 3 15 y y y - + - - = instead of ( ) ( ) 2 2 3 4 3 15 y y y y - + - - = . Some candidates used the quadratic formula to solve the equation 2 2 3 0 y y - - + = . However, they wrote their answer as 3 or 1 2 x x = - = instead of 3 or 1 2 y y = - = .",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"Many candidates did not know how to answer Q1.3. A few candidates managed to arrive at 11,18 n < but could not conclude that n = 11. Some candidates rewrote the inequality as 200 300 5 0 n - < . Then went on to write 200 300 5 0 n - < . From this step, a few then went on to write 100 150 5 0 n - < . This was a mathematical breakdown and no marks were awarded even if the candidate arrived at the correct answer from this point. Suggestions for improvement",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,More thorough teaching of factorisation in Grades 9 and 10 is needed. Emphasis should be placed on how to identify the type of factorisation that is applicable to the given expression.,,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"Teachers should not take for granted that learners know how to round off a number to the required number of places. Where necessary, this skill should be retaught in Grades 11 and 12.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"When dealing with surd equations, learners should be reminded that they need to square both sides of the equation in order to maintain the balance. They should not square the radical parts of the equation only. Teachers must emphasise that implicit restrictions are placed on surd equations and that learners should continue to test whether their answers satisfy the original equation.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,"Teachers should take some time, preferably in Grade 10, to focus on teaching learners how to represent inequalities (e.g. - < < 2 1 x ; < -2 x or > 1 x ) on a number line and also how to write an inequality from the illustration on a number line. This will benefit learners as they are required to write inequality solutions for a number of questions in both examination papers.",,DBE diagnostic,moderate_language,Algebra & Equations
2020,1.0,ALGEBRA,Teachers should explain the difference between and or in the context of inequalities. Learners cannot use these words interchangeably as they have different meanings.,,DBE diagnostic,moderate_language,Algebra & Equations
2020,2.0,PATTERNS,"In Q2.1 some candidates incorrectly assumed that the given sequence was quadratic and proceeded to calculate the second difference. A reasonable number of candidates were only able to derive one equation in x and y. As a result, they were unable to use the method of simultaneous equations to calculate the values of x and y. Very few candidates realised that they could have solved this question by inspection. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 187",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"In answering Q2.2.2, some candidates confused n with Tn.. Instead of substituting n with 50, they incorrectly assumed that Tn. was 50.",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"In answering Q2.2.3 some candidates used the incorrect value of a in the formula for the sum of an arithmetic sequence. Instead of using a = 9, from the sequence of first differences, they used the value of a that was calculated in Q2.2.1. Some candidates worked backwards, i.e. they started with 2 6 3 nS n n = + and showed this formula to be true by substituting different values of n into it. This was not acceptable. A few candidates did not realise that the sequence of first differences of a quadratic sequence is linear. These candidates incorrectly used the sum formula for a geometric sequence instead of the sum formula for an arithmetic sequence.",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"Many candidates assumed that the sum of the first differences was 21 060 instead of the nth term of the quadratic sequence being 21 060. They incorrectly started their answer as 2 21060 6 3 n n = + . Some candidates left out the ‘= 0’ when rewriting the equation in the standard quadratic form. Subsequently, they arrived at an algebraic expression for which the value of n could not be calculated. Some candidates failed to recall that the value of n should be a natural number. Suggestions for improvement",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"While teaching this section, teachers should emphasise the difference between the position and the value of a term in a sequence. Learners must read the questions carefully so that they know what is required of them.",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"Remind learners that n cannot be a negative number, zero or a fraction. When solving for n, learners should arrive at a natural number solution. If this is not the case, then they have made a mistake in their working.",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,Learners need to analyse the type of sequence they are working with and which formulae are applicable to it. Teach learners how to identify whether the question requires them to calculate the value of the nth term or the sum of the first n terms.,,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"Also expose learners to number pattern questions that contain one or more variables. Inform learners that in order to solve for two variables simultaneously, they will first need to derive two equations in these variables.",,DBE diagnostic,moderate_language,Sequences & Series
2020,2.0,PATTERNS,"When teaching quadratic number patterns, it is essential to show learners how the formulae: 1T a b c = + + , the first term of the first differences 3a b = + and the second difference = 2a, are deduced.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In Q3.1 some candidates were unable to expand the series correctly. Many candidates correctly calculated r as 1 3 but were unable to conclude that the series converges because 1 1 r - < < . Having calculated the value of r correctly, some candidates then correctly calculated the sum to infinity. This was not required and candidates were not given credit for doing so. Some candidates read 2 4.3 p - as 2 (4,3) p - instead of ( ) 2 4 3 p - . These candidates then stated that r was 4,3. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 188",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,When answering Q3.2 some candidates made the assumption that 2 9 n S = . This was incorrect. Most candidates did not see the link between k and p. Some candidates expanded the series correctly but then calculated 3 p r - = instead of 1 3 r = . Many candidates wrote 9 2 3.4 2 = = - p a instead of the sum to infinity 9 2 1 = - = ¥ r a S . Suggestions for improvement,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Teachers need to clarify that the sigma notation is a short-hand notation of a series of terms. Give learners enough examples where they have to expand the sigma notation. Use simple ones to start with, probably containing only a few terms. Also give them examples that do not represent arithmetic and geometric series.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,Learners should also be exposed to writing a series in sigma notation.,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"They should know that å ¥ =1 k k T refers to sum to infinity and that 1 k p k p T S S ¥ ¥ - = = - å . QUESTION 4: FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS INVERSE) Common errors and misconceptions",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In Q4.1 instead of the correct answer of 1 ; 2 x y = = , some candidates gave as the answer: 1 ; 2 p q = = or vertical asymptote = 1; horizontal asymptote = 2 or , 1; , 2 x R x y R y Î ¹ Î ¹ . None of these were accepted as correct.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In answering Q4.1.2 many candidates did not realise that the gradient of this axis of symmetry of the hyperbola was –1. Some common incorrect answers were 3 2 y x = - + , y x = - and y x c = + .",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"When attempting Q4.1.3 some candidates calculated the intercepts with the axes correctly but had incorrect asymptotes. Of these candidates, some realised that there was a problem with their calculations and so did not sketch the graph. Others sketched a hyperbola that cut the asymptotes. The latter group of candidates showed very little understanding of the concept of asymptote. Some candidates correctly calculated the x- and y- intercepts but did not indicate these on the graph. A few candidates drew a decreasing function instead of an increasing function.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Many candidates were unable to read off the coordinates of the turning point from the given equation in answering Q4.2.1. Instead, they first wrote the equation in the form 2 y ax bx c = + + , then calculated the axis of symmetry and finally the minimum value. These candidates wasted a lot of time. Some candidates gave the x-coordinate of point A as 5 instead of –5 whilst a few incorrectly assumed that point A was on the y-axis and gave the x-coordinate as 0. A small number of candidates gave the answer as (–8 ; –5) instead of (–5 ; –8).",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,The following incorrect answers were given in Q4.2.2: 8 y > - (the minimum value was excluded); 8 y £ - (candidates were unable to establish that the value of y increases Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 189 as they move up along the y-axis) or y R Î (candidates showing little understanding that the graph only exists for a portion of the y-axis).,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In Q4.2.3 many candidates were able to establish that the value of m was –5. However, some of them substituted the value of –5 into the equation for f instead of g. A reasonable number of candidates incorrectly calculated the x- and y-intercepts of g instead of the coordinates of D. These candidates showed a lack of understanding of the question.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In Q4.2.4 very few candidates recognised the shape as a trapezium, and since most of the measurements were known, they could have calculated the area directly by using the formula for the area of trapezium. It seems as if the formula for the area of a trapezium is not well known by candidates. Many candidates broke up the area into two triangles: one right-angled and the other not. They then substituted the length of two sides of the triangle that was not right-angled into the formula: area = 1 2 bh. These candidates did not realise that the pre-requisite to using this formula is a perpendicular height.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In Q4.2.5 many candidates swopped x and y in the equation, and could not correctly make y the subject of the formula. From 1 9 2 2 y x = - , candidates wrote down 9 2 1 2 x y - = and could not simplify this further. Many candidates gave an answer in terms of logarithms.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Very few candidates answered Q4.2.6 correctly. From their responses it appeared as if most candidates did not have a clear strategy, but just tried any approach that might have some merit, e.g. equating ( ) h x and ( ) f x . Many candidates made mistakes when rewriting ( ) ( ) 2 1 5 8 2 f x x = + - in the form ( ) 2 f x ax bx c = + + , and therefore could not determine ( ) x f / correctly. Suggestions for improvement",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,Teachers should pay attention to the concepts and definitions when teaching functions.,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"When teaching the hyperbola, start with the ‘basic graph’ a y x = and develop the general hyperbola a y q x p = + + . This will enable learners to understand the effect of the changes in the variables a, p and q on the graph, its asymptotes and axes of symmetry.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,Teachers need to illustrate how transformations influence the equation of a graph. There should be a good understanding of how the graph changes when the equation changes and vice versa. . Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 190,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Teach learners both formats of the equation of the parabola, namely ( ) 2 y a x p q = + + and 2 y ax bx c = + + . Also remind learners when the parabola is given in the form ( ) 2 y a x p q = + + , then the coordinates of the turning point are (–p ; q).",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,Revise the calculation of the areas of different types of two dimensional figures from time to time.,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,Learners need to be reminded that inverses to straight lines and parabolas are not logarithmic functions. QUESTION 5: FUNCTIONS (EXPONENTIAL AND INVERSE) Common errors and misconceptions,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Some candidates swopped the coordinates and gave the answer as ( ) 1 ; 0 , instead of ( ) 0 ; 1 . They did not realise that 0 y = on the x-axis.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"In Q5.2 some candidates wrote 9 as 33 instead of 32, and therefore concluded that 3 x = - . A few candidates attempted to solve the equation 3 9 x - = as follows: 3 9 3 3 x - = 3 x \- = 3 x = - This was a mathematical breakdown.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Many candidates determined the domain of f , instead of 1 - f , and gave x R Î as the answer to Q5.3. Some candidates gave the answer as ( ) ¥ Î ;0 y . These candidates were under the impression that all x-variables change to y in the inverse without realising that the domain of the inverse remains a set of values of x. Some candidates used the incorrect notation when presenting their answers, for example ( ] 0; xÎ ¥ or [ ] ¥ Î ; 0 x instead of ( ) ¥ Î ;0 x .",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"A common incorrect response to Q5.4 was that h was a vertical stretch by a factor of 27. In this instance, candidates failed to respond to the question that asked about the translation. Many candidates rewrote the equation as 3 3 x y - + = , and then said that the graph shifted 3 units to the left, instead of to the right.",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Many candidates did not realise that Q5.5 was linked to Q5.4. Instead they opted for the algebraic solution to this question. In doing so, a number of candidates made errors in the sign of the answer. They wrote x < 3 instead of x > 3. Suggestions for improvement",,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,Teachers should spend some time discussing the basic concepts of functions: all points on the x-axis have a y-coordinate of 0 and all points on the y-axis have a x- coordinate of 0. The domain is always a set of x-values and the range is always a set of y-values. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 191,,DBE diagnostic,moderate_language,Sequences & Series
2020,3.0,PATTERNS,"Although Transformations is not a topic in the FET curriculum, it is essential that teachers teach the effect of a, p and q on the basic graphs as a transformation of the basic graph. In this regard, the correct transformation terminology must be used when describing the transformation of the basic graph to the new graph.",,DBE diagnostic,moderate_language,Sequences & Series
2020,6.0,FINANCE,"Many candidates did not realise that there was an immediate payment followed by payments at the end of each month for 12 years. They used n =144 instead of n =145 in the future value annuity formula in Q6.1.1. Despite the question indicating regular recurring payments, some candidates incorrectly used the compound increase formula. Other common errors were the use of n =12, i.e. incorrectly assuming that yearly payments were made and the use of an incorrect value of 0,075 100 for i.",,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,"In Q6.1.2 many candidates used the correct formula but substituted 1 n = and 0,075 i = instead of 12 n = and 0,075 12 i = . They did not realise that the compounding period was still monthly and not yearly. Some candidates calculated the period from 31 January 2032 to 31 January 2033 as 13 months, instead of 12.",,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,"Many candidates substituted the given final value as P and the initial cost as A in the reducing balance depreciation formula. This was a mathematical breakdown as the final value after depreciation cannot exceed the initial cost of an item. A number of candidates failed to correctly convert from exponential form to log form. In many cases 0,37 0,78n = was written as 0,37 log 0,78 n = , instead of 0,78 log 0,37 n = .",,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,In Q6.2.1 some candidates used n = 71 instead of n = 72 in the present value annuity formula. Some candidates calculated the monthly payment instead of the loan amount.,,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,Very few candidates had any idea how to respond to Q6.2.2. Many calculated the balance after 60 payments and subtracted this amount from the original loan amount. They failed to take into consideration the total amount repaid over the period. Some candidates confused the balance outstanding after 60 payments were made as the amount of interest that was paid over the period. Some candidates calculated the rate of interest of the loan rather than the amount of interest. Suggestions for improvement,,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,"It is a good strategy for teachers to start with the standard case of an investment annuity, i.e. where deposits are made at the end of each month of the investment period and the withdrawal is made immediately after the deposit is made. Thereafter, teachers should change when the deposits are made and discuss how these changes impact on the standard formula.",,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,It is essential for learners to be able to accurately change from exponential form to logarithmic form. Teachers should teach this concept thoroughly.,,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,Learners need deeper insight into the relevance of each of the formulae and under which circumstances each can be used. The variables in each formula must be explained. More practice in Financial Mathematics is necessary so that learners can distinguish amongst the different formulae. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 192,,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,Discuss the two ways of calculating the outstanding balance of a loan. The first is when the number of payments made is known and the second is when the number of payments outstanding is known.,,DBE diagnostic,moderate_language,Finance
2020,6.0,FINANCE,Teachers should demonstrate all the steps required when using a calculator.,,DBE diagnostic,moderate_language,Finance
