year,question_number,question_title,block_text,paper
2025,5.0,FUNCTIONS (HYPERBOLA AND PARABOLA),"QUESTION 5: FUNCTIONS (HYPERBOLA AND PARABOLA)
Common errors and misconceptions
(a) In Q5.1 some candidates wrote the answer as
National Senior Certificate 234 Diagnostic Report 2025 – Part 1
x  R , x = 3 instead of x  R , x  3 .
They did not exclude the asymptote from the domain. This confirms that some
candidates did not understand the concept of asymptote.
(b) Q5.2 required candidates to write down the range of the parabola. Many candidates
excluded the turning point in their answer and wrote the answer as y < 8 or ( −  ; 8 ) .
This was incorrect.
(c) Many candidates were able to establish the correct critical values when answering
Q5.3. However, they were unable to identify the correct regions from the graphs and
state the intervals correctly. In Q5.3.1 many candidates incorrectly wrote the answer
as 3 x 5 or 3 x 5. In Q5.3.2 many candidates were confused about using
'and' and 'or' when stating intervals and wrote x < 1 and x > 5. This answer was
incorrect. Some candidates used the equation of function f given in Q5.4 to answer
Q5.3.1 and Q5.3.2. They tried to solve the following inequalities algebraically:
x
− 4
− 3
 −
1
2
x 2 + 3 x +
7
2
1 7
and − x2 +3x+ 6. They were not awarded any marks
2 2
for their efforts as they did not determine the equation of f before using it.
(d) In Q5.4 many candidates incorrectly took the value of p to be 3 instead of –3.
(e) When answering Q5.5 some candidates stated that the coordinates of M were
(–1 ; 0) without showing any working. They were not awarded full marks for omitting
the necessary working.
(f) Many candidates had difficulty in calculating the gradient of the tangent in Q5.6.
A large number of candidates incorrectly calculated the average gradient between
points D and P. Other candidates incorrectly took the gradient of the tangent as
–1.

Mathematics
Suggestions for improvement
(a) Learners must be made aware that assuming facts without first proving it is not
acceptable when answering questions. In this regard, learners must show all working
steps and may not use the result given in a latter question to answer a question that
that precedes it.
(b) Teachers should pay more attention to establishing the domain and range from the
graph of a given function.
(c) Teachers should demonstrate how to read off answers from a single graph to the
following statements:
National Senior Certificate 235 Diagnostic Report 2025 – Part 1
f ( x ) = 0 , f ( x ) = k , f ( x )  0 , f ( x )  0 , f(x)0, f ( x )  0 ,
f(x)k, etc. They should start with the straight-line graph and then progress to the
other graphs in Grade 10. This should help learners understand how to read off
answers when a question has a combination of graphs.
(d) Many learners can calculate the derivative of a function but they cannot interpret the
answer. The concept of derivative must be stressed as being the gradient of a tangent
to a curve. Learners must be exposed to determining the gradient of a tangent to any
curve and not just the cubic curve.",P1
2025,6.0,FUNCTIONS (HYPERBOLA and STRAIGHT LINE),"QUESTION 6: FUNCTIONS (HYPERBOLA and STRAIGHT LINE)
Common errors and misconceptions
(a) In Q6.1 some candidates incorrectly wrote the coordinates of the x-intercept as
(p ; 0) instead of (–p ; 0).
(b) When answering Q6.2 most candidates were unable to determine the coordinates of
the points along the straight-line in terms of variables. Consequently, they were unable
to derive equations that were required to answer the question. A few candidates were
able to derive the correct equations, but had difficulty in solving them simultaneously.
Some candidates used the fact that the x-coordinate of one point on the straight line
was 1 and assumed the x-coordinates of other points on the straight line. This was
treated as a breakdown.
Suggestions for improvement
(a) Teachers need to emphasise that learners cannot assume information in a given
scenario.
(b) Learners should be exposed to higher-order questions in earlier grades and not only
in Grade 12.",P1
2025,7.0,FINANCE,"QUESTION 7: FINANCE
Common errors and misconceptions
(a) In Q7.1 some candidates incorrectly used the simple interest formula instead of the
compound interest formula. Other candidates swapped the values of A and P in the
formula. This was considered a breakdown.
(b) In Q7.2 many candidates were unable to calculate the correct period of the investment
and consequently were unable to calculate the correct number of deposits made. In

Mathematics
addition, many candidates did not realise that the last deposit was made one quarter
before the investment was withdrawn and therefore the annuity earned additional
interest for this quarter. Some candidates incorrectly used the present-value formula
instead of the future-value formula.
(c) Q7.3.1 was poorly answered by the majority of the candidates. Some candidates
overlooked the fact that the loan would have accrued interest on account of three
missed payments. Other candidates incorrectly used the future-value formula instead
of the present-value formula. Some candidates calculated the number of payments
required to settle the loan but did not add the three months for which payments were
missed when calculating the total time needed to settle the loan.
(d) The common errors in Q7.3.2 were that candidates used the incorrect value of n in
the formula selected to calculate the outstanding balance and they failed to add one
month's interest to the outstanding balance when calculating the final payment.
Suggestions for improvement
(a) Learners should be taught to read for understanding in all problems, especially in
Financial Mathematics problems. Teachers need to emphasise the importance of this
skill.
(b) It may help to have learners draw timelines and identify what happens at different
stages of an annuity (either present or future valued). Visual representation helps to
break up a problem that requires reading for understanding. This also helps with
determining the time-period when dates are given in the question.
(c) Drills and practice should be undertaken on different compounding periods and the
compound interest formulae so that learners can familiarise themselves with the
number of times that interest is compounded in a specified time frame.
(d) Teachers should teach Financial Mathematics with conceptual understanding and real-
life problems.",P1
2025,8.0,CALCULUS,"QUESTION 8: CALCULUS
Common errors and misconceptions
(a) As mentioned in previous reports, the most common errors in Q8.1 (the first principles
question) were incorrect notations. A few candidates left out h in the denominator.
Some candidates changed the question from a linear (f (x)=−2x+3) to a quadratic
(
National Senior Certificate 236 Diagnostic Report 2025 – Part 1
f ( x ) = − 2 x 2 + 3 ), possibly because they were only exposed to questions that
contained quadratic expressions and not linear expressions. They were not awarded
marks for their responses.
(b) Many candidates were unable to write the expression given in Q8.2.2 in differentiable
form.
Suggestions for improvement
(a) As mentioned in previous reports:
• Emphasis should be placed on the use of the correct notation when determining
the derivative, either when using first principles or the rules.

Mathematics
• Teachers should revise the rules of exponents and surds when changing an
expression into differentiable format.
• Integration and re-emphasis of algebraic concepts, viz. fractions, factorising,
inequalities and exponential rules, should be undertaken when working with
Calculus.
(b) Teachers need to cover the derivative using first principles of all the functions
prescribed in CAPS and not only focus on the quadratic function.",P1
2025,9.0,CALCULUS,"QUESTION 9: CALCULUS
Common errors and misconception
(a) Many candidates did not explicitly state that
National Senior Certificate 237 Diagnostic Report 2025 – Part 1
f  ( x ) = 0 when calculating the
x-coordinates of the turning points. A mark was deducted for this omission.
(b) In Q9.2 some candidates were able to calculate the x-coordinate of the point of
inflection correctly but were unable to state the interval for which the graph was
concave down correctly. They wrote x 
8
3
instead of x 
8
3
.
(c) Many candidates attempted to solve Q9.3 by using algebraic methods despite the
question advising candidates to use the graph. However, the resulting inequality
became too complex for them to solve. As was stated elsewhere in the report, some
candidates failed to write down the interval correctly. They included the endpoints of
the interval instead of excluding them.
(d) When answering Q9.4 many candidates did not see the link between the gradient of
the tangent and the derivative of the function. Instead, they equated the gradient of the
tangent to the given function. This constituted a breakdown and they were not awarded
any marks.
Suggestions for improvement
(a) Teachers must not accept sloppy notation in school-based assessment tasks. This will
force learners to pay attention to the details of their answers.
(b) Teachers need to reinforce the concepts of concave up and concave down, both from
the perspective of the graph and from calculations.
(c) Learners need to be exposed to graphical interpretation questions where they apply
their understanding of gradient, concavity, positive and negative values of a function
as examples.
(d) Teachers should continue to teach graphical interpretation in cubic graphs as a follow-
on from the interpretation taught in Grade 10 and 11. Both notations should be used
from Grade 10 so that learners can translate from one notation to the other with ease.",P1
2025,10.0,CALCULUS (OPTIMISATION),"QUESTION 10: CALCULUS (OPTIMISATION)
Common errors and misconceptions
(a) Many candidates did not attempt Q10.1 despite it being a familiar problem. Some of
those who did attempt this question used the incorrect formula for the perimeter. They

Mathematics
used P = x + h instead of P = 2x + 2h. Other candidates incorrectly used x as the
diameter of the cylinder. These candidates did not realise that x was the
circumference of the cylinder.
(b) In Q10.2 some candidates equated the volume to zero instead of the derivative of the
volume to zero, i.e. they solved for x in the equation V(x)=0 instead of V(x)=0.
Many candidates struggled to determine the derivative of the volume because the
expression contained . They did not realise that  is a constant and instead
treated it as a variable. Some candidates arrived at two answers for x but did not
discard x = 0, the extraneous answer.
Suggestions for improvement
(a) The topic of optimisation cannot be ignored in the teaching plan. As was seen in this
examination, learners lose out on obtaining accessible marks if the topic is not covered
adequately.
(b) Using physical resources as a teaching tool will improve the conceptual understanding
of measurement.
(c) A ready reference chart/worksheet on the formulae for measurement of various shapes
should be developed for learners.",P1
2025,11.0,PROBABILITY,"QUESTION 11: PROBABILITY
Common errors and misconceptions
(a) In Q11.1.1 many candidates failed to correctly apply the independent rule:
P(Mand J)=P(M)P(J) to calculate that the value of e was 84 as given in the
question. A number of candidates used e = 84 and then proved that the events male
and choosing juice were independent. They were not awarded marks for this response.
(b) Many candidates were able to correctly calculate the values in the table when
answering Q11.1.2. However, they were unable to determine the probability correctly.
They read off the incorrect values in the table.
(c) Many candidates did not realise that they could have answered Q11.2 by making use
of a tree-diagram and therefore they did not answer the question.
(d) Q11.3.2 required candidates to establish different counting options to solve the
problem. This proved to be difficult for many candidates.
Suggestions for improvement
(a) Learners need to be taught the difference between mutually exclusive and
independent events and the rules that pertain to each of these concepts. This should
be thoroughly drilled in Grades 10 and 11.
(b) Teachers need to expose learners to different contexts, diagrams and problems in
which independent events can be tested.
(c) As mentioned in previous reports:
• Teaching basic concepts cannot be overlooked. When learners understand the
basic concepts well enough, then the more complex concepts are easier to grasp.
National Senior Certificate 238 Diagnostic Report 2025 – Part 1

Mathematics
• Reading for understanding must be a regular practice in the classroom. This
should equip learners with the skills to deal with word problems in assessment
tasks.
(d) Teachers need to teach both tree diagrams and Venn diagrams thoroughly. These
concepts should be examined in school-based assessment tasks throughout the
FET phase.
(e) Teach learners the Fundamental Counting Principle in such a way that they will be
able to base their answers on their reasoning, rather than on any rule. The concept of
the factorial needs to be explained thoroughly.
(f) When teaching learners about the number of options available for a code or set of
items, it is a good idea for learners to draw lines or boxes to represent each space that
is available. Thereafter, learners need to be taught to recognise how many options are
available for each position in the code or list of items. It is important to stress to learners
that they should put an 'x' between these numbers so that they can arrive at the
correct solution using the Fundamental Counting Principle.
10.5 OVERVIEW OF CANDIDATES' PERFORMANCE IN PAPER 2
(a) Although the question paper felt familiar to candidates, the questions required
candidates to answer with understanding rather than with only procedural answers.
This will require many teachers to adjust their way of teaching and teach the entire
curriculum with understanding rather than using the last five years' past papers to drill
the candidates in answering each topic.
(b) Candidates were not careful when using a calculator, especially in the Statistics
questions. They entered the data incorrectly and arrived at answers that were close to
the correct answer. This resulted in an unnecessary loss of marks.
(c) Candidates made assumptions about features in a question by looking at the diagrams
in the Analytical Geometry and Euclidean Geometry sections. They used these
assumptions in their answers without first proving that the relationship is true.
Candidates who made use of assumptions in their answers were penalised.
(d) Candidates struggled with questions that involved the integration of topics.
(e) As mentioned in previous reports, candidates needed to exercise caution with
algebraic manipulation skills since overlooking certain basic principles or practices
results in the unnecessary loss of marks.
(f) Candidates presented incoherent answers to Euclidean Geometry questions. They
need to be aware that they are not awarded for correct statements that do not follow
logically.
(g) Candidates struggled with reasoning in problem-solving questions which required
analysis of the information given and critical thinking to devise a plan of action to solve
the problem.
10.6 DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2
National Senior Certificate 239 Diagnostic Report 2025 – Part 1

Mathematics
The following graph was based on data from a random sample of candidates' scripts. While
this graph might not accurately reflect national averages, it is useful in assessing the relative
degrees of challenge of each question as experienced by candidates.
Graph 10.6.1 Average performance per question in Paper 2
Q Topic(s)
1 Data Handling
80% 74% 2 Data Handling
70% 70%
70% Analytical
3
Geometry
58%
60%
53% 52% Analytical
49% 4
50% Geometry
41%
40%
5 Trigonometry
40% 36%
33%
29%
30% 6 Trigonometry
20% 7 Trigonometry
10%
8 Trigonometry
0%
Euclidean
1 2 3 4 5 6 7 8 9 10 11 Total 9
Geometry
Euclidean
10
Geometry
Euclidean
11
Geometry
Graph 10.6.2 Average performance per subquestion in Paper 2
120%
97%
100% 97% 95%
90% 95% 90%
87%
77%
80% 73% 72%
71%
66% 65% 64% 67%
60% 61% 58%
53%
60% 58% 52% 54%
45% 43% 45% 45% 46% 47%
41% 40%
40% 38% 36%
32% 32% 32%
27% 26%
23%
19%
16%
20% 14%
0%
1.1 1.3 2.1 3.1 3.3 3.5 3.7 4.2 4.4 4.6 4.8 5.2 6.2 7.2 7.4 8.1 8.3 9.1 10.110.311.2
National Senior Certificate 240 Diagnostic Report 2025 – Part 1

Mathematics
10.7 ANALYSIS OF CANDIDATES' PERFORMANCE IN EACH QUESTION IN
PAPER 2",P1
2025,1.0,DATA HANDLING,"QUESTION 1: DATA HANDLING
Common errors and misconceptions
(a) When writing the equation in Q1.1, many candidates interchanged the values of a and
b. Another common error in this question was that candidates failed to round off their
answers for a and b correctly to two decimal places. Some candidates did not enter
the data correctly into the calculator. They arrived at answers that were close to the
correct answers for a and b.
(b) In Q1.2 some candidates tried to predict the selling price of a car that is 5 years old
from the table rather than using the equation of the least squares regression line.
(c) Many candidates struggled to interpret and use the correlation coefficient in Q1.3.
They gave the answer as 'strong negative correlation'. This showed a lack of
understanding of the reason behind this calculation and reading for understanding
when answering Q1.3.
(d) Most candidates were unable to link the least squares regression line to a straight-line
function. This resulted in a large majority of candidates being unable to write down the
estimated average yearly decrease in the selling price of the cars in Q1.4.
Suggestions for improvement
(a) It should not be taken for granted that learners are able to round off correctly to
two decimal places. In this regard, an exercise on rounding can help correct any
misconceptions.
(b) Teachers should link the equation of the least squares regression line (y = a + bx)
with the equation of the straight-line and emphasise that 'a' refers to the y-intercept
and 'b' refers to the gradient. This requires teachers to integrate these topics and not
teach them in isolation.
(c) As stated in previous reports, when determining the equation of the least squares
regression line, it is advisable that learners write down the values of a and b and
then write down the equation of the regression line. In this way, they can get the CA
mark for the equation.
(d) Learners need to be taught the meaning of the correlation coefficient rather than just
describe the association between the variables as strong/weak and negative/positive.
Teaching for understanding is necessary.
(e) As mentioned in previous reports, learners should be able to use the values of their
calculations to make predictions and comments about the data. Time should be
devoted to interpretation questions.
(f) Statistical language and contexts should be used in class when teaching data handling
as learners will then become familiar with the terminology used and be able to
differentiate between the concepts being tested in the various questions.
National Senior Certificate 241 Diagnostic Report 2025 – Part 1

Mathematics
(g) As indicated in previous reports, the concept of independent (y) and dependent (x)
variables should be emphasised when working with the equation of the least squares
regression line. The y value depends on the x value and not vice versa.",P2
2025,2.0,DATA HANDLING,"QUESTION 2: DATA HANDLING
Common errors and misconceptions
(a) Many candidates struggled to interpret the given cumulative frequency table and found
it challenging to calculate the frequencies for each class interval. Consequently, they
were unable to answer Q2.1.2 and Q2.1.3 correctly. A reason for this could be the lack
of correct reading of each interval and the assumption that the cumulative frequency
table given was similar to the frequency tables found in previous years' question
papers. The total for the number of people who visited the website in a day was
incorrectly answered as 252 instead of 70.
(b) A large number of candidates used the cumulative frequencies to draw the histogram
in Q2.1.3. Others incorrectly drew bar graphs or ogives instead of the histogram
required. They were not awarded marks for this.
(c) In Q2.1.4 many candidates struggled to interpret the skewness of the data from the
histogram.
(d) Q2.2 required candidates to read with understanding. Many candidates worked only
with the data of the 8 learners given and not 9 as required. As a result, the standard
deviation was calculated incorrectly. This affected the answers of the rest of the
question.
(e) There were many candidates who were unable to understand and communicate the
relationship between the data points that were outside one standard deviation of the
mean.
Suggestions for improvement
(a) Reading for understanding is a fundamental requirement in the Statistics section and
must be developed in classroom activities.
(b) The poor performance in Q2 was largely due to misreading of statistical tables,
confusion between frequency and cumulative frequency, and weak conceptual
understanding of mean and standard deviation adjustments. These errors highlight the
need for stronger emphasis on reading for understanding, correct interpretation of
cumulative frequency tables, and conceptual teaching of statistical measures.
(c) Teachers need to revise the graphs taught in lower grades. This teaching must include
clearly distinguishing between the parameters and needs of the different graphs.
(d) Measures of central tendency and dispersion need to be taught for both ungrouped
and grouped data. The focus of teaching should be on the clear understanding of the
concept rather than the calculation of values.
(e) Much of this question was based on cumulative frequency, which is done in Grade 11.
Revision of Grade 11 work in Grade 12 will assist learners to prepare for the
examinations.
National Senior Certificate 242 Diagnostic Report 2025 – Part 1

Mathematics",P2
2025,3.0,ANALYTICAL GEOMETRY,"QUESTION 3: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) Some candidates were unable to substitute correctly into the distance formula when
answering Q3.1. Other candidates calculated the length of PQ instead of PR.
(b) In Q3.2 some candidates swopped the x- and y-values around when substituting into
the gradient formula.
(c) Some candidates were unable to use the answer calculated in Q3.2 when answering
Q3.3.
(d) Q3.5 was poorly answered by most candidates. Candidates did not read the order of
the parallelogram PQRS and subsequently calculated S in the incorrect quadrant.
Most candidates were unaware that transformation and translation concepts could be
used for the calculation of the fourth vertex of a parallelogram.
(e) Q3.6 was not well answered by most of the candidates as they assumed that T was
the midpoint of QR. Other candidates did not realise that T was the point of
intersection of lines PT and QR.
(f) In Q3.7 many candidates were able to calculate the area of the parallelogram PQRS.
Various errors were made in the use of the sine rule as incorrect angles were selected
from the diagram, others interpreted PQRS as a rectangle (ignoring the information
provided to them in the question), others used the shoelace method and were only
awarded full marks if their answer was correct and a large number of candidates
assumed that two of the sides were perpendicular to each other.
Suggestions for improvement
(a) As stated in previous reports, if learners are not sure, they should consult the
information sheet for the correct formula.
(b) It is important that learners realise that it is not acceptable to make any assumptions,
e.g. that a certain point is the midpoint of a line; two lines are perpendicular to each
other or that a triangle is isosceles.
(c) Teach learners to analyse diagrams in Analytical Geometry and to use relevant
properties to respond to questions.
(d) Teachers should teach learners how to calculate the fourth vertex of a parallelogram
using the transformation method.
(e) As stated in previous reports, learners should be advised that they need to fill in the
calculated values and additional information on their sketch in the answer book as they
proceed with subquestions. This helps them visualise what information is at their
disposal when answering the next sub-question.
1
(f) Teach learners how to identify when to use which formula: area = base × height or
2
1
area = a.b.sinC when calculating the area of a triangle.
2
National Senior Certificate 243 Diagnostic Report 2025 – Part 1

Mathematics
(g) Learners should be advised to expect that Euclidean Geometry facts and Trigonometry
will be integrated into Analytical Geometry and will be needed in the answering of some
Analytical Geometry questions.
(h) When teaching Analytical Geometry, teachers need to revise the concepts of
perpendicular and parallel lines with respect to gradient, simultaneous equations
(linking to functions), inclination and correct calculations of surds. This revision should
also include emphasising that the calculation of the equation of a straight-line depends
on the points on that line and not any points appearing on the diagram.
(i) The properties of all quadrilaterals must be taught in earlier grades and used in
classwork and tasks through the later grades.",P2
2025,4.0,ANALYTICAL GEOMETRY,"QUESTION 4: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) Most candidates struggled to show q = 4 in Q4.2. This was due to candidates not
being able to recognise right-angled triangles and that radii AM = ME = q + 1. Many
of these candidates assumed AD = 3 units.
(b) Candidates were able to identify the centre of the circle in Q4.3 but many struggled to
calculate the value of the radius, possibly because these candidates did not realise
that point E lies on the circumference of the circle.
(c) In Q4.4 many candidates misread the question and made assumptions of what they
thought the question may be asking. Evidence of this was that these candidates added
2 units to the x-value of –6.
(d) Candidates who struggled with Q4.5 made the following errors: substituted
National Senior Certificate 244 Diagnostic Report 2025 – Part 1
( y − 4 ) 2 = 0 rather than just y = 0, swapped the values of x and y around or
equated each of the brackets to 25.
(e) Most candidates calculated the gradient of BC in Q4.6 without first calculating the
coordinates of the point C. Other candidates who struggled with Q4.6 were unable to
recall that the radius of a circle is perpendicular to its tangent or their formula for the
gradient was incorrect despite this being given in the information sheet.
(f) While many candidates knew the method for solving Q4.7, their equation of BC was
incorrect from Q4.6 which negatively impacted them in this question. Other candidates
assumed the y-value of C to be –2.
(g) Q4.8 was challenging for the majority of candidates as it required a multistep approach
to arrive at the answer. Candidates used gradients that did not relate to the required
angle; calculated distances and used these in an incorrect trigonometric ratio or
assumed E to be the midpoint of DC. Some candidates introduced an angle  in their
working but did not indicate this on their sketch. They then went on to calculate many
other angles but also referred to each of them as . These candidates became
confused about the correct size of each of the angles calculated.
Suggestions for improvement

Mathematics
(a) As mentioned in previous reports, teachers need to revise the concept of perpendicular
lines and gradients, particularly that the tangent is perpendicular to the radius at the
point of contact.
(b) Learners should practise using a formula to get an answer (e.g. using the formula to
calculate the coordinates of the midpoint), as well as to calculate an unknown variable
if the answer has been given (e.g. calculate the coordinates of an endpoint if one
endpoint and the midpoint are given).
(c) Teachers should aim at developing in learners the ability to reason logically and to
write down the steps in their reasoning.
(d) For learners to be able to reason and answer complex questions, they need a very
good understanding of basic concepts, including those from lower grades. Regular
revision of these concepts can help consolidate understanding them.
(e) As mentioned in previous reports, learners need to be taught to read with
understanding. This is vital in answering any question posed to the learner.",P2
2025,5.0,TRIGONOMETRY,"QUESTION 5: TRIGONOMETRY
Common errors and misconceptions
(a) In Q5.1 some candidates struggled to interpret
National Senior Certificate 245 Diagnostic Report 2025 – Part 1
t a n 5 0  = k in terms of trigonometric
definitions, resulting in them not being able to calculate the adjacent, opposite and
hypotenuse of the right-angled triangle in terms of k . Many candidates were unable
to apply Pythagoras' theorem correctly and these candidates calculated
r = k 2 − 1 or r = 1 − k 2 .
(b) In Q5.1.2 some candidates were unable to identify the double angle expansion given
in the question or that the denominator had a common factor of –2 before the double
angle formula of cos 2 could be used.
(a) Q5.1.3 was not well answered as many candidates did not realise that 1 0  could have
been written as 50−40. Thereafter, they could have used the compound angle
formula for either sine or cosine to obtain the answer. Other candidates showed weak
algebraic skills when answering Q5.1.3.
(b) Some candidates were unable to apply co-ratios correctly in Q5. In Q5.1.3 some
incorrectly wrote s in 1 0  = s in 8 0  and in Q5.2.1 they incorrectly wrote
c o s ( 9 0  + x ) = c o s x .
(c) Q5.2.2 was poorly answered by candidates, if attempted at all, as they failed to recall
that a square root must be positive when presented in the form given, or that the
denominator of a fraction may not be 0.
Suggestions for improvement
(a) Teachers should ensure that all learners are able to answer any type of definition
question using trigonometric ratios. Regular revision of Grade 10 and 11 Trigonometric
concepts can help consolidate this work.

Mathematics
(b) As stated in previous reports, remind learners that the same simplification skills used
in Algebra also apply to Trigonometry. Revise addition, subtraction and simplification
of algebraic fractions with learners before teaching simplification of trigonometric
expressions and proving trigonometric identities. This revision should also include the
understanding of when a number is undefined (division by 0) or non-real (square root
of a negative number) and interval or inequality notation.
(c) Teachers should emphasise the use of the information sheet when working with
compound angles. This has been emphasised in numerous previous reports.
(d) Teachers should expose learners to questions on trigonometric ratios involving
combinations of compound angles, angles greater than 360 and co-ratios.
(e) As mentioned in previous reports, teachers must discuss the difference between an
angle and a trigonometric ratio at the beginning of the study of Trigonometry in
Grade 10. The relevance of an angle in the trigonometric ratio must be emphasised.
(f) Teachers should expose learners to a few methods of simplifying trigonometric
expressions. However, they should develop skills in learners that allow them to answer
questions in the most efficient way.",P2
2025,6.0,TRIGONOMETRY,"QUESTION 6: TRIGONOMETRY
Common errors and misconceptions
(a) In Q6.1 some candidates struggled with the application of basic trigonometric
reduction, the square and quotient identities and factorisation. Together with this, many
candidates struggled to work with fractions, in particular combining two terms into one
term and factorisation of cubes and grouping proved challenging to many candidates.
(b) The given arithmetic sequence in Q6.2 confused most candidates as it was an
unexpected inclusion of a Paper 1 topic into Paper 2. Some candidates used the
definition of a geometric sequence instead of an arithmetic sequence; the rejection of
National Senior Certificate 246 Diagnostic Report 2025 – Part 1
4 5  was not indicated in most of the candidates' answers.
Suggestions for improvement
(a) As stated in previous reports, teachers should remind learners that they must still use
the reduction formulae together with the compound angle formulae when answering
questions in Grade 12.
(b) Teachers should stress the importance of showing the signs and steps when reducing
trigonometric ratios.
(c) Teachers should advocate the use of the k-method when dealing with quadratic
equations involving trigonometric ratios. A simplified quadratic equation may be easier
to solve.
(d) Teachers should explain the difference between the general solution and the specific
solutions within an interval. This point was covered in previous reports.
(e) Expose learners to different types of exercises involving reduction, identities and
fractions.

Mathematics
(f) Teachers need to teach with the entire Mathematics syllabus in mind and not in silos.
Learners need to be able to integrate knowledge across topics and between different
papers.
(g) Teachers should spend time revising the general solutions to basic trigonometric
equations and then integrate these into the more complex trigonometric equations.
(h) Learners need to practise many examples independently of all trigonometric content.",P2
2025,7.0,TRIGONOMETRY (GRAPHS),"QUESTION 7: TRIGONOMETRY (GRAPHS)
Common errors and misconceptions
(a) Few candidates were unable to answer Q7.1 correctly. They indicated that the period
of the graph was 135, which was the endpoint of the given interval. These candidates
did not know the effect the coefficient of the angle had on the basic trigonometric
function.
(b) In Q7.2 some candidates had difficulty with sketching the graph of
National Senior Certificate 247 Diagnostic Report 2025 – Part 1
g ( x ) = t a n 2 x − 1
correctly because the asymptotes of this graph were outside the given interval.
(c) Most candidates did not use the direction of the translation of the graph in Q7.3, leaving
their answers as h ( x ) = c o s ( 2 x + 4 5  ) or h ( x ) = c o s ( 2 x − 4 5  ) .
(d) In Q7.4 some candidates confused the variables of the domain and range. Others
could not represent their answers using the correct notation. They presented their
answers as y   1 ; − 1  or − 1  y  1 , both of which were incorrect.
(e) Many candidates failed to recognise the link between the question and the given
graphs. Other candidates calculated the x-intercept but ignored the change in
inequality due to the common factor of –1 when candidates were required to
manipulate tan2x−1 to − ( 1 − t a n 2 x ) .
Suggestions for improvement
(a) It is necessary for learners to be reminded constantly of the meaning of concepts like
period, domain, amplitude and range.
(b) Learners need to be exposed to the drawing of all trigonometric graphs, including
translations and transformations.
(c) As mentioned in previous reports, learners should be taught that the period of a
trigonometric function is the length of a function's cycle. Since this value is a length, it
is a single number and not an interval of values, nor is it an endpoint of the given
interval.
(d) Learners should be shown how to write intervals, using both inequality and interval
notations. Teachers are encouraged to use both forms of notations in class. It is good
practice to write an interval in one form and then ask learners to write the same answer
in the other form.
(e) As emphasised in previous reports, teachers should teach the 'mother graphs' well so
that learners can develop insight into their characteristics. Thereafter, learners must

Mathematics
be exposed to how the change in the different parameters affect the 'mother graphs'.
(f) Interpretation of graphs should be taught with understanding rather than learners
assuming what the question is asking.",P2
2025,8.0,TRIGONOMETRY,"QUESTION 8: TRIGONOMETRY
Common errors and misconceptions
(a) In Q8.1 some candidates assumed that AB = 18 cm instead of using the given ratio
to calculate the length of AB. Many candidates could not interpret the given
proportion: AB : BC = 1 : 2.
(b) Many candidates did not recognise that ABCD is a rectangle and consequently they
did not realise that they needed to use Pythagoras' Theorem to answer Q8.2.
(c) In Q8.3 many candidates assumed the length of BK to be 18 cm and then used the
sine rule to calculate KC. This was incorrect and candidates lost all the marks in this
question.
(d) Q8.4 required candidates to calculate an angle that was not drawn on the diagram.
Candidates opted to use the sine rule instead of the cosine rule. This led to candidates
incorrectly assuming that
National Senior Certificate 248 Diagnostic Report 2025 – Part 1
K
ˆA
C = K
ˆA
B + B
ˆA
C . They did not realise that these angles
lie in different planes and therefore their sum does not lie in a triangle.
Suggestions for improvement
(a) As emphasised in previous reports, teachers should devote the appropriate amount of
time to this section. This should allow learners to score the accessible marks in this
section of work.
(b) Teachers need to develop strategies to be used when solving right-angled triangles
and triangles that are not right-angled. Teach learners when to use basic trigonometric
ratios and which basic ratio is the appropriate one for a given context.
(c) As mentioned previously, it might be a good idea to give learners an exercise in which
they identify which rule is to be used to solve the question. Learners must also
substantiate why they think that the rule that they have selected applies to the question.
(d) Remind learners that the sine and cosine rules are applicable to a single triangle.
Learners may not create a proportion by using the sides and angles or two different
triangles using the sine and cosine rules.
(e) Learners need to be reminded constantly that they may not make assumptions about
the lengths of sides and the sizes of angles based on the diagram. Learners must work
with the information that they are given in the question.",P2
